id,category,score,created_at
2587,science,64,"2026-03-28 11:48:32"
2588,history,18,"2026-03-28 11:48:32"
2589,math,69,"2026-03-28 11:48:32"
2590,science,22,"2026-03-28 11:48:32"
2591,history,61,"2026-03-28 11:48:32"
2592,math,90,"2026-03-28 11:48:32"
2593,science,33,"2026-03-28 11:48:32"
2594,history,57,"2026-03-28 11:48:32"
2595,math,30,"2026-03-28 11:48:32"
2596,science,57,"2026-03-28 11:48:32"
2597,history,60,"2026-03-28 11:48:32"
2598,math,41,"2026-03-28 11:48:32"
2599,science,79,"2026-03-28 11:48:32"
2600,history,46,"2026-03-28 11:48:32"
2601,math,56,"2026-03-28 11:48:32"
2602,science,79,"2026-03-28 11:48:32"
2603,history,71,"2026-03-28 11:48:32"
2604,math,32,"2026-03-28 11:48:32"
2605,science,56,"2026-03-28 11:48:32"
2606,history,83,"2026-03-28 11:48:32"
2607,math,59,"2026-03-28 11:48:32"
2608,science,75,"2026-03-28 11:48:32"
2609,history,58,"2026-03-28 11:48:32"
2610,math,96,"2026-03-28 11:48:32"
2611,science,85,"2026-03-28 11:48:32"
2612,history,96,"2026-03-28 11:48:32"
2613,math,93,"2026-03-28 11:48:32"
2614,science,9,"2026-03-28 11:48:32"
2615,history,96,"2026-03-28 11:48:32"
2616,math,65,"2026-03-28 11:48:32"
2617,science,81,"2026-03-28 11:48:32"
2618,history,21,"2026-03-28 11:48:32"
2619,math,14,"2026-03-28 11:48:32"
2620,science,84,"2026-03-28 11:48:32"
2621,history,89,"2026-03-28 11:48:32"
2622,math,11,"2026-03-28 11:48:32"
2623,science,54,"2026-03-28 11:48:32"
2624,history,87,"2026-03-28 11:48:32"
2625,math,45,"2026-03-28 11:48:32"
2626,science,39,"2026-03-28 11:48:32"
2627,history,48,"2026-03-28 11:48:32"
2628,math,92,"2026-03-28 11:48:32"
2629,science,40,"2026-03-28 11:48:32"
2630,history,19,"2026-03-28 11:48:32"
2631,math,30,"2026-03-28 11:48:32"
2632,science,43,"2026-03-28 11:48:32"
2633,history,10,"2026-03-28 11:48:32"
2634,math,87,"2026-03-28 11:48:32"
2635,science,56,"2026-03-28 11:48:32"
2636,history,46,"2026-03-28 11:48:32"
2637,math,12,"2026-03-28 11:48:32"
2638,science,98,"2026-03-28 11:48:32"
2639,history,53,"2026-03-28 11:48:32"
2640,math,18,"2026-03-28 11:48:32"
2641,science,56,"2026-03-28 11:48:32"
2642,history,2,"2026-03-28 11:48:32"
2643,math,36,"2026-03-28 11:48:32"
2644,science,48,"2026-03-28 11:48:32"
2645,history,43,"2026-03-28 11:48:32"
2646,math,44,"2026-03-28 11:48:32"
2647,science,22,"2026-03-28 11:48:32"
2648,history,2,"2026-03-28 11:48:32"
2649,math,20,"2026-03-28 11:48:32"
2650,science,88,"2026-03-28 11:48:32"
2651,history,72,"2026-03-28 11:48:32"
2652,math,15,"2026-03-28 11:48:32"
2653,science,99,"2026-03-28 11:48:32"
2654,history,99,"2026-03-28 11:48:32"
2655,math,14,"2026-03-28 11:48:32"
2656,science,80,"2026-03-28 11:48:32"
2657,history,33,"2026-03-28 11:48:32"
2658,math,61,"2026-03-28 11:48:32"
2659,science,17,"2026-03-28 11:48:32"
2660,history,46,"2026-03-28 11:48:32"
2661,math,4,"2026-03-28 11:48:32"
2662,science,31,"2026-03-28 11:48:32"
2663,history,28,"2026-03-28 11:48:32"
2664,math,13,"2026-03-28 11:48:32"
2665,science,11,"2026-03-28 11:48:32"
2666,history,68,"2026-03-28 11:48:32"
2667,math,61,"2026-03-28 11:48:32"
2668,science,81,"2026-03-28 11:48:32"
2669,history,33,"2026-03-28 11:48:32"
2670,math,0,"2026-03-28 11:48:32"
2671,science,84,"2026-03-28 11:48:32"
2672,history,57,"2026-03-28 11:48:32"
2673,math,23,"2026-03-28 11:48:32"
2674,science,45,"2026-03-28 11:48:32"
2675,history,34,"2026-03-28 11:48:32"
2676,math,27,"2026-03-28 11:48:32"
2677,science,7,"2026-03-28 11:48:32"
2678,history,96,"2026-03-28 11:48:32"
2679,math,56,"2026-03-28 11:48:32"
2680,science,59,"2026-03-28 11:48:32"
2681,history,46,"2026-03-28 11:48:32"
2682,math,84,"2026-03-28 11:48:32"
2683,science,45,"2026-03-28 11:48:32"
2684,history,99,"2026-03-28 11:48:32"
2685,math,51,"2026-03-28 11:48:32"
2686,science,73,"2026-03-28 11:48:32"
2687,history,47,"2026-03-28 11:48:32"
2688,math,22,"2026-03-28 11:48:32"
2689,science,78,"2026-03-28 11:48:32"
2690,history,12,"2026-03-28 11:48:32"
2691,math,4,"2026-03-28 11:48:32"
2692,science,75,"2026-03-28 11:48:32"
2693,history,94,"2026-03-28 11:48:32"
2694,math,75,"2026-03-28 11:48:32"
2695,science,40,"2026-03-28 11:48:32"
2696,history,91,"2026-03-28 11:48:32"
2697,math,3,"2026-03-28 11:48:32"
2698,science,29,"2026-03-28 11:48:32"
2699,history,69,"2026-03-28 11:48:32"
2700,math,17,"2026-03-28 11:48:32"
2701,science,44,"2026-03-28 11:48:32"
2702,history,91,"2026-03-28 11:48:32"
2703,math,46,"2026-03-28 11:48:32"
2704,science,29,"2026-03-28 11:48:32"
2705,history,81,"2026-03-28 11:48:32"
2706,math,44,"2026-03-28 11:48:32"
2707,science,36,"2026-03-28 11:48:32"
2708,history,43,"2026-03-28 11:48:32"
2709,math,53,"2026-03-28 11:48:32"
2710,science,10,"2026-03-28 11:48:32"
2711,history,77,"2026-03-28 11:48:32"
2712,math,53,"2026-03-28 11:48:32"
2713,science,65,"2026-03-28 11:48:32"
2714,history,8,"2026-03-28 11:48:32"
2715,math,94,"2026-03-28 11:48:32"
2716,science,67,"2026-03-28 11:48:32"
2717,history,12,"2026-03-28 11:48:32"
2718,math,97,"2026-03-28 11:48:32"
2719,science,47,"2026-03-28 11:48:32"
2720,history,37,"2026-03-28 11:48:32"
2721,math,5,"2026-03-28 11:48:32"
2722,science,19,"2026-03-28 11:48:32"
2723,history,11,"2026-03-28 11:48:32"
2724,math,4,"2026-03-28 11:48:32"
2725,science,28,"2026-03-28 11:48:32"
2726,history,28,"2026-03-28 11:48:32"
2727,math,73,"2026-03-28 11:48:32"
2728,science,1,"2026-03-28 11:48:32"
2729,history,43,"2026-03-28 11:48:32"
2730,math,25,"2026-03-28 11:48:32"
2731,science,34,"2026-03-28 11:48:32"
2732,history,46,"2026-03-28 11:48:32"
2733,math,43,"2026-03-28 11:48:32"
2734,science,17,"2026-03-28 11:48:32"
2735,history,97,"2026-03-28 11:48:32"
2736,math,26,"2026-03-28 11:48:32"
2737,science,2,"2026-03-28 11:48:32"
2738,history,26,"2026-03-28 11:48:32"
2739,math,47,"2026-03-28 11:48:32"
2740,science,65,"2026-03-28 11:48:32"
2741,history,33,"2026-03-28 11:48:32"
2742,math,24,"2026-03-28 11:48:32"
2743,science,12,"2026-03-28 11:48:32"
2744,history,97,"2026-03-28 11:48:32"
2745,math,60,"2026-03-28 11:48:32"
2746,science,45,"2026-03-28 11:48:32"
2747,history,37,"2026-03-28 11:48:32"
2748,math,96,"2026-03-28 11:48:32"
2749,science,16,"2026-03-28 11:48:32"
2750,history,44,"2026-03-28 11:48:32"
2751,math,45,"2026-03-28 11:48:32"
2752,science,35,"2026-03-28 11:48:32"
2753,history,85,"2026-03-28 11:48:32"
2754,math,89,"2026-03-28 11:48:32"
2755,science,65,"2026-03-28 11:48:32"
2756,history,86,"2026-03-28 11:48:32"
2757,math,39,"2026-03-28 11:48:32"
2758,science,44,"2026-03-28 11:48:32"
2759,history,59,"2026-03-28 11:48:32"
2760,math,19,"2026-03-28 11:48:32"
2761,science,19,"2026-03-28 11:48:32"
2762,history,61,"2026-03-28 11:48:32"
2763,math,34,"2026-03-28 11:48:32"
2764,science,53,"2026-03-28 11:48:32"
2765,history,44,"2026-03-28 11:48:32"
2766,math,94,"2026-03-28 11:48:32"
2767,science,0,"2026-03-28 11:48:32"
2768,history,7,"2026-03-28 11:48:32"
2769,math,94,"2026-03-28 11:48:32"
2770,science,89,"2026-03-28 11:48:32"
2771,history,47,"2026-03-28 11:48:32"
2772,math,14,"2026-03-28 11:48:32"
2773,science,34,"2026-03-28 11:48:32"
2774,history,58,"2026-03-28 11:48:32"
2775,math,34,"2026-03-28 11:48:32"
2776,science,42,"2026-03-28 11:48:32"
2777,history,17,"2026-03-28 11:48:32"
2778,math,0,"2026-03-28 11:48:32"
2779,science,2,"2026-03-28 11:48:32"
2780,history,62,"2026-03-28 11:48:32"
2781,math,94,"2026-03-28 11:48:32"
2782,science,61,"2026-03-28 11:48:32"
2783,history,99,"2026-03-28 11:48:32"
2784,math,79,"2026-03-28 11:48:32"
2785,science,18,"2026-03-28 11:48:32"
2786,history,70,"2026-03-28 11:48:32"
2787,math,4,"2026-03-28 11:48:32"
2788,science,41,"2026-03-28 11:48:32"
2789,history,9,"2026-03-28 11:48:32"
2790,math,16,"2026-03-28 11:48:32"
2791,science,35,"2026-03-28 11:48:32"
2792,history,83,"2026-03-28 11:48:32"
2793,math,62,"2026-03-28 11:48:32"
2794,science,41,"2026-03-28 11:48:32"
2795,history,58,"2026-03-28 11:48:32"
2796,math,51,"2026-03-28 11:48:32"
2797,science,35,"2026-03-28 11:48:32"
2798,history,84,"2026-03-28 11:48:32"
2799,math,85,"2026-03-28 11:48:32"
2800,science,13,"2026-03-28 11:48:32"
2801,history,76,"2026-03-28 11:48:32"
2802,math,67,"2026-03-28 11:48:32"
2803,science,38,"2026-03-28 11:48:32"
2804,history,92,"2026-03-28 11:48:32"
2805,math,76,"2026-03-28 11:48:32"
2806,science,73,"2026-03-28 11:48:32"
2807,history,4,"2026-03-28 11:48:32"
2808,math,27,"2026-03-28 11:48:32"
2809,science,47,"2026-03-28 11:48:32"
2810,history,45,"2026-03-28 11:48:32"
2811,math,55,"2026-03-28 11:48:32"
2812,science,77,"2026-03-28 11:48:32"
2813,history,63,"2026-03-28 11:48:32"
2814,math,40,"2026-03-28 11:48:32"
2815,science,62,"2026-03-28 11:48:32"
2816,history,67,"2026-03-28 11:48:32"
2817,math,10,"2026-03-28 11:48:32"
2818,science,64,"2026-03-28 11:48:32"
2819,history,51,"2026-03-28 11:48:32"
2820,math,16,"2026-03-28 11:48:32"
2821,science,87,"2026-03-28 11:48:32"
2822,history,90,"2026-03-28 11:48:32"
2823,math,57,"2026-03-28 11:48:32"
2824,science,16,"2026-03-28 11:48:32"
2825,history,49,"2026-03-28 11:48:32"
2826,math,99,"2026-03-28 11:48:32"
2827,science,3,"2026-03-28 11:48:32"
2828,history,29,"2026-03-28 11:48:32"
2829,math,88,"2026-03-28 11:48:32"
2830,science,96,"2026-03-28 11:48:32"
2831,history,24,"2026-03-28 11:48:32"
2832,math,94,"2026-03-28 11:48:32"
2833,science,24,"2026-03-28 11:48:32"
2834,history,92,"2026-03-28 11:48:32"
2835,math,30,"2026-03-28 11:48:32"
2836,science,69,"2026-03-28 11:48:32"
2837,history,45,"2026-03-28 11:48:32"
2838,math,92,"2026-03-28 11:48:32"
2839,science,58,"2026-03-28 11:48:32"
2840,history,82,"2026-03-28 11:48:32"
2841,math,90,"2026-03-28 11:48:32"
2842,science,76,"2026-03-28 11:48:32"
2843,history,79,"2026-03-28 11:48:32"
2844,math,65,"2026-03-28 11:48:32"
2845,science,6,"2026-03-28 11:48:32"
2846,history,60,"2026-03-28 11:48:32"
2847,math,21,"2026-03-28 11:48:32"
2848,science,63,"2026-03-28 11:48:32"
2849,history,2,"2026-03-28 11:48:32"
2850,math,60,"2026-03-28 11:48:32"
2851,science,32,"2026-03-28 11:48:32"
2852,history,35,"2026-03-28 11:48:32"
2853,math,82,"2026-03-28 11:48:32"
2854,science,10,"2026-03-28 11:48:32"
2855,history,0,"2026-03-28 11:48:32"
2856,math,20,"2026-03-28 11:48:32"
2857,science,46,"2026-03-28 11:48:32"
2858,history,19,"2026-03-28 11:48:32"
2859,math,14,"2026-03-28 11:48:32"
2860,science,70,"2026-03-28 11:48:32"
2861,history,97,"2026-03-28 11:48:32"
2862,math,2,"2026-03-28 11:48:32"
2863,science,65,"2026-03-28 11:48:32"
2864,history,83,"2026-03-28 11:48:32"
2865,math,2,"2026-03-28 11:48:32"
2866,science,69,"2026-03-28 11:48:32"
2867,history,70,"2026-03-28 11:48:32"
2868,math,18,"2026-03-28 11:48:32"
2869,science,60,"2026-03-28 11:48:32"
2870,history,40,"2026-03-28 11:48:32"
2871,math,92,"2026-03-28 11:48:32"
2872,science,10,"2026-03-28 11:48:32"
2873,history,80,"2026-03-28 11:48:32"
2874,math,80,"2026-03-28 11:48:32"
2875,science,63,"2026-03-28 11:48:32"
2876,history,44,"2026-03-28 11:48:32"
2877,math,46,"2026-03-28 11:48:32"
2878,science,19,"2026-03-28 11:48:32"
2879,history,56,"2026-03-28 11:48:32"
2880,math,8,"2026-03-28 11:48:32"
2881,science,95,"2026-03-28 11:48:32"
2882,history,80,"2026-03-28 11:48:32"
2883,math,97,"2026-03-28 11:48:32"
2884,science,21,"2026-03-28 11:48:32"
2885,history,5,"2026-03-28 11:48:32"
2886,math,78,"2026-03-28 11:48:32"
2887,science,95,"2026-03-28 11:48:32"
2888,history,91,"2026-03-28 11:48:32"
2889,math,66,"2026-03-28 11:48:32"
2890,science,7,"2026-03-28 11:48:32"
2891,history,2,"2026-03-28 11:48:32"
2892,math,74,"2026-03-28 11:48:32"
2893,science,95,"2026-03-28 11:48:32"
2894,history,0,"2026-03-28 11:48:32"
2895,math,64,"2026-03-28 11:48:32"
2896,science,44,"2026-03-28 11:48:32"
2897,history,35,"2026-03-28 11:48:32"
2898,math,3,"2026-03-28 11:48:32"
2899,science,96,"2026-03-28 11:48:32"
2900,history,9,"2026-03-28 11:48:32"
2901,math,37,"2026-03-28 11:48:32"
2902,science,11,"2026-03-28 11:48:32"
2903,history,48,"2026-03-28 11:48:32"
2904,math,86,"2026-03-28 11:48:32"
2905,science,61,"2026-03-28 11:48:32"
2906,history,0,"2026-03-28 11:48:32"
2907,math,13,"2026-03-28 11:48:32"
2908,science,77,"2026-03-28 11:48:32"
2909,history,35,"2026-03-28 11:48:32"
2910,math,55,"2026-03-28 11:48:32"
2911,science,75,"2026-03-28 11:48:32"
2912,history,94,"2026-03-28 11:48:32"
2913,math,81,"2026-03-28 11:48:32"
2914,science,18,"2026-03-28 11:48:32"
2915,history,83,"2026-03-28 11:48:32"
2916,math,67,"2026-03-28 11:48:32"
2917,science,48,"2026-03-28 11:48:32"
2918,history,45,"2026-03-28 11:48:32"
2919,math,74,"2026-03-28 11:48:32"
2920,science,41,"2026-03-28 11:48:32"
2921,history,78,"2026-03-28 11:48:32"
2922,math,56,"2026-03-28 11:48:32"
2923,science,85,"2026-03-28 11:48:32"
2924,history,43,"2026-03-28 11:48:32"
2925,math,54,"2026-03-28 11:48:32"
2926,science,19,"2026-03-28 11:48:32"
2927,history,43,"2026-03-28 11:48:32"
2928,math,71,"2026-03-28 11:48:32"
2929,science,7,"2026-03-28 11:48:32"
2930,history,69,"2026-03-28 11:48:32"
2931,math,38,"2026-03-28 11:48:32"
2932,science,31,"2026-03-28 11:48:32"
2933,history,29,"2026-03-28 11:48:32"
2934,math,32,"2026-03-28 11:48:32"
2935,science,55,"2026-03-28 11:48:32"
2936,history,38,"2026-03-28 11:48:32"
2937,math,0,"2026-03-28 11:48:32"
2938,science,79,"2026-03-28 11:48:32"
2939,history,43,"2026-03-28 11:48:32"
2940,math,56,"2026-03-28 11:48:32"
2941,science,63,"2026-03-28 11:48:32"
2942,history,50,"2026-03-28 11:48:32"
2943,math,68,"2026-03-28 11:48:32"
2944,science,83,"2026-03-28 11:48:32"
2945,history,38,"2026-03-28 11:48:32"
2946,math,59,"2026-03-28 11:48:32"
2947,science,69,"2026-03-28 11:48:32"
2948,history,42,"2026-03-28 11:48:32"
2949,math,64,"2026-03-28 11:48:32"
2950,science,3,"2026-03-28 11:48:32"
2951,history,76,"2026-03-28 11:48:32"
2952,math,7,"2026-03-28 11:48:32"
2953,science,30,"2026-03-28 11:48:32"
2954,history,95,"2026-03-28 11:48:32"
2955,math,39,"2026-03-28 11:48:32"
2956,science,72,"2026-03-28 11:48:32"
2957,history,95,"2026-03-28 11:48:32"
2958,math,47,"2026-03-28 11:48:32"
2959,science,97,"2026-03-28 11:48:32"
2960,history,79,"2026-03-28 11:48:32"
2961,math,40,"2026-03-28 11:48:32"
2962,science,76,"2026-03-28 11:48:32"
2963,history,41,"2026-03-28 11:48:32"
2964,math,48,"2026-03-28 11:48:32"
2965,science,29,"2026-03-28 11:48:32"
2966,history,47,"2026-03-28 11:48:32"
2967,math,64,"2026-03-28 11:48:32"
2968,science,12,"2026-03-28 11:48:32"
2969,history,29,"2026-03-28 11:48:32"
2970,math,25,"2026-03-28 11:48:32"
2971,science,83,"2026-03-28 11:48:32"
2972,history,33,"2026-03-28 11:48:32"
2973,math,45,"2026-03-28 11:48:32"
2974,science,89,"2026-03-28 11:48:32"
2975,history,11,"2026-03-28 11:48:32"
2976,math,99,"2026-03-28 11:48:32"
2977,science,92,"2026-03-28 11:48:32"
2978,history,22,"2026-03-28 11:48:32"
2979,math,38,"2026-03-28 11:48:32"
2980,science,62,"2026-03-28 11:48:32"
2981,history,69,"2026-03-28 11:48:32"
2982,math,50,"2026-03-28 11:48:32"
2983,science,25,"2026-03-28 11:48:32"
2984,history,99,"2026-03-28 11:48:32"
2985,math,98,"2026-03-28 11:48:32"
2986,science,85,"2026-03-28 11:48:32"
2987,history,1,"2026-03-28 11:48:32"
2988,math,99,"2026-03-28 11:48:32"
2989,science,38,"2026-03-28 11:48:32"
2990,history,47,"2026-03-28 11:48:32"
2991,math,92,"2026-03-28 11:48:32"
2992,science,8,"2026-03-28 11:48:32"
2993,history,30,"2026-03-28 11:48:32"
2994,math,55,"2026-03-28 11:48:32"
2995,science,72,"2026-03-28 11:48:32"
2996,history,39,"2026-03-28 11:48:32"
2997,math,60,"2026-03-28 11:48:32"
2998,science,77,"2026-03-28 11:48:32"
2999,history,12,"2026-03-28 11:48:32"
3000,math,25,"2026-03-28 11:48:32"
